ID	Year	Title	Singer	Lyric
1848	2011	High High	GD&TOP	선수입장 알아서 모셔 T O P class i'm mr G in the club in my B Boy Stance 진짜 놀 줄 아는 둘 제대로 터진 금술 everybody make it move make it move 땡껴 쭉 손꼽아 기다리던 freedom 정원초과 드센 여우들만의 씨름 일분 일초가 너에게 영원을 약속해 hey come on and make some noise 난 이밤의 대통령 나의 소녀여 Fly high high high I'm so high high high up in the sky high high I'm so high fly fly touch the sky ha ha ha ha ha say la la la la la ha ha ha ha ha ah ok 콧노래 부르며 마치 butterfly high 번개처럼 높게 뛰어올라 like ninja 서로 의견은 안 맞지만 결국 뜻은 같다 복창해 미쳐 다다 하늘로 자유낙하 모든걸 해탈한 듯 즐기는 저사람들 어쩌면 그냥 별뜻없이 그저 내숭없이 다만 순수할뿐 날 잡고 놀아봐요 싫다면 도망가요 이 도시 위 중심이 나는 묻지 누군지 high high I'm so high high high up in the sky high high I'm so high fly fly touch the sky ha ha ha ha ha say la la la la la ha ha ha ha ha ah baby 잠깐 stop now 시간이 없잖아 인생이란 한 방 이유없는 반항 baby 잠깐 stop now 시간이 없잖아 인생이란 한 방 이유있는 반항 G H E T T O E L E C T R O 미칠 지 모르죠 말리지마 here we go G H E T T O E L E C T R O 지칠 줄 모르죠 멈추지마 here we go go go go go go go high high I'm so high high high up in the sky high high I'm so high fly fly touch the sky ha ha ha ha ha say la la la la la ha ha ha ha ha ah 펼치기
1849	2011	서쪽 하늘	울랄라세션	서쪽하늘로 노을은 지고 이젠 슬픔이 돼버린 그대를 다시 부를수 없을 것 같아 또 한번 불러보네 소리쳐 불러도 늘 허공에 부서져 돌아오는 너의 이름 이젠 더 견딜 힘조차 없게 날 버려두고 가지 사랑하는 날 떠나가는 날 하늘도 슬퍼서 울어준 날 빗속에 떠날 나였음을 넌 알고 있는듯이 비가오는 날엔 난 항상 널 그리워해 언젠간 널 다시 만나는 그날을 기다리며 비내린 하늘은 왜그리 날 슬프게해 흩어진 내 눈물로 널 잊고 싶은데 비가 오는건 그녀가 우는거라고 했다 비가오는 날엔 난 항상 널 그리워해 언젠간 널 다시 만나는 그날을 기다리며 비내린 하늘은 왜그리 날 슬프게해 흩어진 내 눈물로 널 잊고 싶은데 가고싶어 널 보고싶어 꼭 찾고 싶었어 하지만 너의 모습은 아직도 그 자리에 비가오는 날엔 난 항상 널 그리워해 언젠간 널 다시 만나는 그날을 기다리며 비내린 하늘은 왜그리 날 슬프게해 흩어진 내 눈물로 널 잊고 싶은데 하지만 난 널 사랑해 펼치기
1850	2011	미친거니 (Feat. 방용국)	송지은	사랑이 아냐 이건 사랑이 아냐 너의 집착일 뿐이야 어디 있든지 내가 무얼 하든지 무서워 나를 바라보는 넌 너의 그림자를 따라 밟다 난 전화를 걸어 네 떨리는 숨소리에 짜릿해져버려 빨라지는 네 발걸음 따라 뛰는 내 심장 미칠 것만 같아 어두워지는 긴 밤 너의 집 앞 불 꺼진 가로등 밑에서 너를 본다 네 방 창 문 틈에서 밤이 끝날 때까지 날 찾아봐 어서 나와 숨 막히는 숨바꼭질을 계속해 넌 넌 넌 넌 절대 내게서 떨어질 수 없어 미친거니 왜 그러니 이제 그만 나 좀 내버려둬 네가 보여 숨이 막혀 내 눈 앞에서 좀 사라져줘 넌 날 절대 벗어날 수 없어 넌 날 사랑 할 수밖에 없어 도망쳐봐 네가 어디에 있든지 난 볼 수 있으니 널 알지 깊숙이 넌 날 절대 벗어날 수 없어 넌 날 사랑 할 수밖에 없어 이제 날 봐 I Don't Wanna Cry No More more 사라져 버려 그만 좀 꺼져 버려 정말 숨도 못 쉬겠어 어딜 가든지 내가 어디 있든지 무서워 나를 따라오는 너 수백 번이고 수만 번이고 전화를 걸었는데 왜 왜 넌 대답이 없어 잊었니 우리 만난 지 벌써 천일이 됐어 네가 좋아하는 선물을 준비했어 네가 자주 가는 거리에 앉아 널 기다리고 있어 내 사랑을 알아 집착이라 말하지 마 사랑을 몰라 넌 미쳤다고 말하지 마 내 맘을 몰라 넌 넌 넌 넌 넌 절대 내게서 떨어질 수 없어 미친거니 왜 그러니 이제 그만 나 좀 내버려둬 네가 보여 숨이 막혀 내 눈 앞에서 좀 사라져줘 너도 날 원하잖아 나를 사랑하잖아 나를 도망치지 마 헛소리 좀 집어 치워 정신 차려 그만 좀 해 이제 나를 놓아줘 이건 아냐 사랑이 아니야 내게 상처뿐이야 이러지마 널 사랑 했지만 이제는 아니야 너의 기억에서 날 잊어줘 I Don't Wanna Cry No More More 펼치기
1851	2011	Don`t Cry	박봄	사랑은 너무 쉽게 변해만 갔죠 서로 욕심 속에 아픈 상처만 남아 GOTTA LET YOU GO and please don't cry 나 라는 사람 참 그대에겐 못됐죠 바보 같은 내 맘을 못 잡고 널 아프게 했죠 and please don't cry 여기까지가 우리 둘의 끝인가요 세상이 우릴 허락할 때 그때 까지만 IT'S OKAY BABY PLEASE DON'T CRY 기나긴 여행이 끝났지만 또 언젠간 마주치겠지 다음 세상에서 꼭 다시 만나 하루가 멀게 우린 매일 다퉜죠 그땐 뭐가 그리 분했던지 매일 밤을 울었죠 Baby I cried 너 라는 사람 참 내겐 무심했죠 길고 기나긴 밤을 지새는 날 홀로 두었죠 Baby I cried 여기까지가 우리 둘의 끝인가요 세상이 우릴 허락할 때 그때 까지만 IT'S OKAY BABY PLEASE DON'T CRY 기나긴 여행이 끝났지만 또 언젠간 마주치겠지 다음 세상에서 꼭 다시 만나 가끔 눈물이 날 찾아 올 때면 아름다웠던 우릴 기억 할게요 그대 더 이상 아프지 말아요 제발 And please don't cry IT'S OKAY BABY PLEASE DON'T CRY 기나긴 여행이 끝났지만 또 언젠간 마주치겠지 다음 세상에서 꼭 다시 만나 IT'S OKAY BABY PLEASE DON'T CRY 기나긴 여행이 끝났지만 또 언젠간 마주치겠지 다음 세상에서 꼭 다시 만나 펼치기
1852	2011	그 남자 그 여자	포맨, 미(MIIII)	밥을 먹어도 혼자 야구를 봐도 혼자 거리를 걸어도 나 혼자 혼자이기 싫은데 또 방에 누워도 혼자 거실에 나와도 혼자 가슴이 아파서 식탁에 앉아서 나 엎드려 또 울잖아 라면을 끓여도 괜히 니 생각이 나서 그릇을 놓아도 꼭 두 개를 놓고 먹지도 못하고 눈물만 삼켜내 이젠 찬물을 마셔도 쓰린 내 속이 안풀려 떠난 니 생각에 오늘도 술이야 취해 헛소리야 니가 보고싶다 친구를 만나도 그냥 수다를 떨어도 그냥 별로 관심없잖아 내 속이 안풀리잖아 뭘 해도 소용없잖아 예쁘게 머리를 해도 다 맘에 안들어 정말 괜찮다 말해 줄 사람 자랑 할 사람 내 곁에 없잖아 정말 사랑해 웃는 연인들 다 꼴보기 싫어 가슴이 멍들어 나 혼자 술이야 취해 헛소리야 니가 보고싶다 오늘도 술이야 취해 헛소리야 너무 보고싶다 펼치기
1853	2011	UGLY	2NE1	밝게 웃어보지만 내 맘에 들지 않아 난 예쁘지 않아 아름답지 않아 Oh oh oh oh Oh oh oh oh 노랠 불러보지만 아무도 듣지 않아 난 예쁘지 않아 아름답지 않아 Oh oh oh oh Oh oh oh oh 난 왜 이렇게 못난 걸까 어떡하면 나도 너처럼 환하게 웃어볼 수 있을까 또 화가나 왜 늘 완벽하지 못해 이 깨진 거울 속 못난 모습을 향해 탓하기만 해 쳐다보지마 지금 이 느낌이 싫어 난 어디론가 숨고만 싶어 벗어 나고 싶어 이 세상은 거짓말 I think I’m ugly And nobody wants to love me Just like her I wanna be pretty I wanna be pretty Don’t lie to my face tellin’ me I’m pretty I think I’m ugly And nobody wants to love me Just like her I wanna be pretty I wanna be pretty Don’t lie to my face cuz I know I’m ugly 날 쉽게 이해한다고 하지마 못 생기고 삐뚤어진 내 마음이 널 원망할지도 몰라 말 시키지마 난 너와 어울리지 못해 그 잘난 눈빛 속 차가운 가식이 날 숨막히게 해 다가오지마 너의 관심조차 싫어 난 어디론가 떠나고 싶어 소리 치고 싶어 이 세상은 거짓말 I think I’m ugly And nobody wants to love me Just like her I wanna be pretty I wanna be pretty Don’t lie to my face tellin’ me I’m pretty I think I’m ugly And nobody wants to love me Just like her I wanna be pretty I wanna be pretty Don’t lie to my face cuz I know I’m ugly All alone I’m all alone I’m all alone 따뜻함이란 없어 곁엔 아무도 없어 All alone I’m all alone All alone I’m all alone I’m always all alone 따뜻함이란 없어 곁엔 그 누구도 날 안아줄 사람 없어 I think I’m ugly And nobody wants to love me Just like her I wanna be pretty I wanna be pretty Don’t lie to my face tellin’ me I’m pretty I think I’m ugly And nobody wants to love me Just like her I wanna be pretty I wanna be pretty Don’t lie to my face cuz I know I’m ugly 펼치기
1854	2011	샤이보이	시크릿	뚜루왑 두밥 두밥 뚜루왑 두밥 두밥 뚜루왑 두밥 두밥 뚜루왑 두밥 두밥 Time Time Time To Shine Time Time Time Secret Time Time Time Time To Shine Oh Oh Oh Secret Time 우쭐대지마 아 아 넌 넌 장난치지마 아 아 넌 넌 오오오 오오오 더는 못 참겠어 그만 제발 있는 척 좀 마 아아 No No 이젠 너 같은 남자 아 아 No No 오오오 오오오 더는 못 보겠어 그만 뻔뻔해 뻔뻔해 바람둥이는 뻔뻔해 말만 많아 참 많아 여자들도 너무 많아 바로 너 그건 너 날 위한 남자는 바로 너 어리숙해 보여도 나만 사랑해줄 You R My Shy Shy Shy Boy Oh Oh Oh My Boy 잘생기지 않아도 마음이 따뜻한 그런 남자 Oh Bye Bye Bye Boy Oh Oh Oh Bad Boy 완벽하지 않아도 나만을 아껴줄 그런 남자 Shy Boy 뚜루왑 두밥 두밥 뚜루왑 두밥 두밥 뚜루왑 두밥 두밥 뚜루왑 두밥 두밥 밀고 당기지 좀 마 아아 No No 솔직한 게 난 좋아 아 아 너도 오오오 오오오 더는 못 참겠어 정말 지겨워 지겨워 가벼운 남자는 지겨워 웃기기는 하지만 촐싹대고 철이 없어 바로 너 그건 너 날 위한 남자는 바로 너 어리숙해 보여도 나만 사랑해줄 You R My Shy Shy Shy Boy Oh Oh Oh My Boy 잘생기지 않아도 마음이 따뜻한 그런 남자 oh Bye Bye Bye Boy Oh Oh Oh Bad Boy 완벽하지 않아도 나만을 아껴줄 그런 남자 Shy Boy 딱 생긴 대로 놀잖아 아 Bad Boy 딱 뺀질뺀질 생긴 너 너 Fly Boy 달콤한 속삭임보단 듬직한 맘을 가진 Boy You R My Boy 내게로 Come In Come In Come In Come In Boy 사랑해 SHY BOY 널 사랑해 그렇게 수줍어하지 말고 조금씩 내게로 다가와줘 You R My Shy Shy Shy Boy Oh Oh Oh My Boy 잘생기지 않아도 마음이 따뜻한 그런 남자 Oh Say Say Say Boy Say Say Say My Boy 1 2 3 4 사랑해 이제는 사랑한다 말해줘 Shy Boy 뚜루왑 두밥 두밥 뚜루왑 두밥 두밥 뚜루왑 두밥 두밥 뚜루왑 두밥 두 펼치기
1855	2011	그리워 그리워	노을	늦은저녁 하루를보내고 찬바람에 창문을 닫으니 아득하게 조용한 방에서 아주 작은 조명하나를 켜놓고 어둑해진 밖을 바라보니 문득 너무도 슬퍼지네 매일듣는 노래 LIST 엔 하나같이 다 우리얘기뿐 이별은 모두 다 같으니까 다시 조심스럽게 행복했던 날 아름답던 너를 그려보니 나도모르게 눈물이 나네 그리워 그리워 니가 너무나 그리워서 보고싶어서 잊고싶지않아서 잊을수가 없어서 못해준게 너무 많아서 더 그리워 너무나도 사랑했었기에 아름답게 우린 헤어졌어 현실안에 서로를 위해서 알아 어차피 우린 안될걸 누구보다 잘 알지만 왜이렇게도 눈물이 나는건지 그리워 그리워 니가 너무나 그리워서 보고 싶어서 잊고 싶지않아서 잊을 수가 없어서 못해준게 너무 많아서 그리워 그리워 니가 너무나 그리워서 보고싶어서 정말 널 잊고 싶지 않아서 널 다시 붙잡고 싶어서 지금 너무나 난 니가 그리워 펼치기
1856	2011	살다가 한번쯤	포맨	눈을 감기만 해도 눈물이 흘러 니가 보여서 많이 보고싶어서 I know 다 끝난 일인걸 같은 공간 같은 시간 같은 세상이지만 어딜 봐도 어딜 가도 너는 보이질 않아 살다가 한번쯤은 마주치기를 난 아직도 그곳에 살아 어디서 그 어디서 무얼하든지 건강하게 행복하게 살아 살아있단 것으로 정말 고마워 너의 소식이 내가 사는 이윤걸 I know 다 끝난 일인걸 다른 만남 다른 사람 사랑해도 괜찮아 누굴 만나 뭐가 됐건 너만 행복하면 돼 살다가 한번쯤은 마주치기를 난 아직도 그곳에 살아 어디서 그 어디서 무얼하든지 건강하게 행복하게 살아 한번만 딱 한번만 마주친다면 꼭 이 말 전해줄거야 태어나 너를 만나 고마웠다고 잘살라고 꼭 행복하라고 펼치기
1857	2011	Hate You	2NE1	넌 정말 재수없어 널 만날 이유 없어 너 같은 남잔 이세상에 깔렸어 재 재 재 재수없어 단점을 셀 수 없어 참으며 사랑하긴 시간이 너무 아까워 Hate you eheheheheh I'm fine living without you I Hate you eheheheheh I'm fine living without you 너와의 기억은 기다린 기억밖에 없어 난 참고 참고 참아도 끝은 없었어 사랑한단 한마디가 듣고 싶었어 난 무심한 너의 사랑에 난 지쳤어 기분이 더러워 자존심 다 버리고 줬는데 참 서러워 내가 이것밖에 안됐나 난 두려워 사랑이란 두 글자가 이젠 난 무서워 네가 참 우스워 넌 정말 재수없어 널 만날 이유 없어 너 같은 남잔 이 세상에 깔렸어 재 재 재 재수없어 단점을 셀 수 없어 참으며 사랑하긴 시간이 너무 아까워 Hate you eheheheheh I'm fine living without you I Hate you eheheheheh I'm fine living without you 네 입에서 나오는 말은 거짓말이 반 속고 속고 속아도 끝은 없었어 언젠가 너도 너 같은 여잘 만나게 될거야 아파 봐야 그때 넌 내 맘 알거야 기분이 더러워 해피 엔딩의 주인공이란 건 없었어 내가 바보처럼 순진했나 더 잘됐어 지금이라도 널 알았으니 떠나겠어 정말 재수없어 넌 정말 재수없어 널 만날 이유 없어 너 같은 남잔 이 세상에 깔렸어 재 재 재 재수없어 단점을 셀 수 없어 참으며 사랑하긴 시간이 너무 아까워 Hate you eheheheheh I'm fine living without you I Hate you eheheheheh I'm fine living without you 맘이 시원해 속이 후련해 뼈 속 깊은 곳 까지 네 기억 지워내 너무 시원해 속이 후련해 뼈 속 깊은 곳 까지 네 기억 지워내 넌 정말 재수없어 널 만날 이유 없어 너 같은 남잔 이세상에 깔렸어 재 재 재 재수없어 단점을 셀 수 없어 참으며 사랑하긴 시간이 너무 아까워 Hate you eheheheheh I'm fine living without you I Hate you eheheheheh I'm fine living without you 펼치기
1858	2011	내꺼중에 최고	이현	넌 내꺼중에 최고 내 삶의 모든 것 중에 최고 눈이 멀었었나봐 미쳤나봐 왜 너를 못 알아봐 나 따위가 뭐라고 감히 너를 떠나 살 수 있다고 내겐 너무 과분한 사람이란 걸 이제야 알았어 넌 내꺼중에 최고 잘난 것 하나 없는데 무슨 자신감으로 그렇게 널 대한건지 널 차버릴 수 있는지 자상하기는 또 최고라 화 한번 내지 않고 오직 나만 사랑해준 자기보다 더 아껴준 내겐 너무 과분한 그 사람이 이제야 그리워 넌 내꺼중에 최고 내 삶의 모든 것 중에 최고 눈이 멀었었나봐 미쳤나봐 왜 너를 못 알아봐 나 따위가 뭐라고 감히 너를 떠나 살 수 있다고 내겐 너무 과분한 사람이란 걸 이제야 알았어 내겐 자격따윈 없지만 니 곁에 돌아가겠다는 말은 뻔뻔하지만 한 번 실수한 만큼 더 잘 할 수도 있어 이런 날 믿고 다시 받아주겠니 넌 내꺼중에 최고 내 삶의 모든 것 중에 최고 눈이 멀었었나봐 미쳤나봐 왜 너를 못 알아봐 나 따위가 뭐라고 감히 너를 떠나 살 수 있다고 내겐 너무 과분한 사람이란 걸 이제야 알았어 넌 내꺼중에 최고 펼치기
1859	2011	내가 제일 잘 나가	2NE1	내가 제일 잘 나가 내가 제일 잘 나가 내가 제일 잘 나가 내가 제일 잘 나가 제 제 제일 잘 나가 Bam Ratatata Tatatatata Bam Ratatata Tatatatata Bam Ratatata Tatatatata Bam Ratatata Tatatatata Oh my god 누가 봐도 내가 좀 죽여주잖아 alright 둘째가라면 이 몸이 서럽잖아 alright 넌 뒤를 따라오지만 난 앞만 보고 질주해 네가 앉은 테이블 위를 뛰어다녀 I don’t care 건드리면 감당 못해 I’m hot hot hot hot fire 뒤집어지기 전에 제발 누가 날 좀 말려 옷장을 열어 가장 상큼한 옷을 걸치고 거울에 비친 내 얼굴을 꼼꼼히 살피고 지금은 여덟 시 약속시간은 여덟 시 반 도도한 걸음으로 나선 이 밤 내가 제일 잘 나가 내가 제일 잘 나가 내가 제일 잘 나가 내가 제일 잘 나가 제 제 제일 잘 나가 내가 봐도 내가 좀 끝내주잖아 alright 네가 나라도 이 몸이 부럽잖아 alright 남자들은 날 돌아보고 여자들은 따라해 내가 앉은 이 자리를 매일 넘봐 피곤해 선수인척 폼만 잡는 어리버리한 Playa 넌 바람 빠진 타이어처럼 보기 좋게 차여 어떤 비교도 난 거부해 이건 겸손한 얘기 가치를 논하자면 난 Billion dollar baby 뭘 쫌 아는 사람들은 다 알아서 알아봐 아무나 잡고 물어봐 누가 제일 잘 나가 내가 제일 잘 나가 내가 제일 잘 나가 내가 제일 잘 나가 내가 제일 잘 나가 제 제 제일 잘 나가 누가 네가 나보다 더 잘 나가 No no no no Na na na na 누가 네가 나보다 더 잘 나가 No no no no Na na na na 누가 네가 나보다 더 잘 나가 No no no no Na na na na 누가 네가 나보다 더 잘 나가 No no no no Na na na na Bam Ratatata Tatatatata Bam Ratatata Tatatatata Bam Ratatata Tatatatata Bam Ratatata Tatatatata Bam Ratatata Tatatatata Oh my god 펼치기
1860	2011	끝사랑	김범수	내가 이렇게 아픈데 그댄 어떨까요 원래 떠나는 사람이 더 힘든 법인데 아무 말하지 말아요 그대 마음 알아요 간신히 참고 있는 날 울게 하지 마요 이별은 시간을 멈추게 하니까 모든걸 빼앗고 추억만 주니까 아무리 웃어 보려고 안간힘 써 봐도 밥 먹다가도 울겠지만 그대 오직 그대만이 내 첫사랑 내 끝사랑 지금부터 달라질 수 없는 한 가지 그대만이 영원한 내 사랑 그대도 나처럼 잘못했었다면 그 곁에 머물기 수월했을까요 사랑해 떠난다는 말 과분하다는 말 코웃음 치던 나였지만 그대 오직 그대만이 내 첫사랑 내 끝사랑 지금부터 그대 나를 잊고 살아도 그대만이 영원한 내 사랑 나는 다시는 사랑을 못할 것 같아요 그대가 아니면 펼치기
1861	2011	The Boys	소녀시대 (GIRLS` GENERATION)	겁이 나서 시작조차 안 해 봤다면 그댄 투덜대지 마라 좀 주저하면 기회는 모두 너를 비켜가 가슴 펴고 나와봐라 좀 Bring the boys out Bring the boys out We bring the boys out We bring the boys out Bring the boys out 순리에 맞춰 사는 것 넌 길들여져 버렸니 괜찮니 get up 암담한 세상이 그댈 주눅들게 만드니 that's funny 괜찮니 그냥 볼 수가 없어 난 부딪히고 깨져도 몇 번이고 일어나 날카롭게 멋지게 일을 내고야 말던 네 야성을 보여줘 My boy Bring the boys out Girls' generation make you feel the heat 전 세계가 너를 주목해 Bring the boys out 위풍도 당당하지 뼛속부터 넌 원래 멋졌어 You know the girls Bring the boys out 흔들리지 말고 그댄 자릴 지켜 원래 전쟁 같은 삶을 사는 인간인걸 너는 왜 yes fly high 벌써 왜 you fly high 포기해 Oh 넌 멀었잖아 너의 집념을 보여줘 지구를 좀 흔들어줘 모두가 널 볼 수 있게 역사는 새롭게 쓰여지게 될 걸 주인공은 바로 너 바로 너 Bring the boys out Girls' generation make you feel the heat 전 세계가 너를 주목해 Bring the boys out 위풍도 당당하지 뼛속부터 넌 원래 멋졌어 You know the girls Bring the boys out Girls bring the boys out I wanna dance right now 내가 이끌어 줄게 come out 세상 남자들이여 난 No.1 지혜를 주는 Athena Check this out 즐겨봐라, 도전의 설레임 이미 모두 가진 세상의 남자 그대로 쭉 가는 거야 keep up Girls' generation, We don't stop Bring the boys out 막혀버렸던 미래가 안보였던 미래가 네 눈앞에 펼쳐져 점점 더 완벽한 네 모습에 마치 난 빨려들 것 같아 My heart 겁이 나서 시작조차 안 해 봤다면 그댄 투덜대지 마라 좀 Bring the boys out 주저하면 기회는 모두 너를 비켜가 가슴 펴고 나와 봐라 좀 Bring the boys out cause the girls bring the boys out Girls bring the boys out Girls bring the boys out Girls bring the boys out Girls' generation make'em feel the heat 전 세계가 우릴 주목해 Bring the boys out 세상을 이끌 남자 멋진 여자들 여기 모여라 You know the girls Bring the boys out 펼치기
1862	2011	압구정 날라리	처진 달팽이 (유재석 & 이적)	yeah two thousand eleven 무한도전 서해안 고속도로 가요제 준비됐습니까 처진 달팽이 이적 and 재석 어서 와요 예쁜 그대 몇 명이서 놀러 왔나요 사양말고 한잔해요 모든것이 그대 거에요 Check this out 사실 나는 킹카 였어 형들이랑 놀러 가면 웃긴 말만 해댔지만 사실 나는 킹카 였어 이제와서 생각하면 지나고 돌이켜보면 그 누구도 몰랐지만 사실 나는 킹카였어 뜨겁게 셔츠가 다 젖을 때까지 압구정 돈이 없어도 오늘 만은 날라리 연락처는 받았지만 사실 별로 맘에 안들어 에프터는 기대마요 이바닥이 그런거에요 사랑을 꿈꾸지 말아요 나같은 킹카는 너무 바쁘니 뜨겁게 셔츠가 다 젖을때 까지 압구정 돈이 없어도 오늘 만은 날라리 뜨겁게 셔츠가 다 젖을때까지 압구정 돈이 없어도 오늘 만은 날라리 셔츠가 다 젖을때까지 압구정 돈이 없어도 오늘만은 날라리 내가 살던곳은 수유리 펼치기
1863	2011	Be My Baby	원더걸스	Watching 계속 바라보며 난 Waiting 니가 다가오기만을 바래 어서 내게 와 날 데려가 제발 Dreaming 니 맘도 나 같기를 Praying 가슴 조이며 난 기도해 저 하늘에 이렇게 두 손을 모아서 이런 적이 없는데 내 가슴이 두근두근 두근대고 몇 번 본 적 없는데 니 모습이 자꾸 꿈에 나와 차분하려 하는데 니가 또 내 앞에만 나타나면 사랑한다고 말해버릴 것만 같아 Please be my baby Please be my baby 너만 생각하면 미치겠어 니가 너무너무 갖고 싶어서 Make me your lady Make me your lady 나의 사랑을 너에게 줄게 절대 후회하지 않게 해줄게 No Crazy 내가 미쳤는지 왜 Lately 하루 종일 난 뭘 하든지 너의 사진이 머릿속에 박혔어 Perfect 모든 게 완벽해 Terrific 겉과 속 모두 다 어쩜 너는 모자라는 게 하나도 없는 건지 차분하려 하는데 니가 또 내 앞에만 나타나면 사랑한다고 말해버릴 것만 같아 Please be my baby Please be my baby 너만 생각하면 미치겠어 니가 너무너무 갖고 싶어서 Make me your lady Make me your lady 나의 사랑을 너에게 줄게 절대 후회하지 않게 해줄게 No 자 더 이상 이제 망설이지 마 내 말을 의심하지 마 내 말을 믿고 나를 따라와 난 니 인생의 마지막 여자가 되고 넌 내 마지막 남자가 될 거란 걸 알지만 넌 아직 몰라 왜 놀라 자 어서 빨리 나를 골라 말 할 필요도 없어 그냥 내 말대로 잘 할 생각만 하면 돼 그러니 니 앞에 날 잘 보고 판단을 해 봐 어때 88 나이도 딱 맞아 모두 다 맞아 Please be my baby Please be my baby 너만 생각하면 미치겠어 니가 너무너무 갖고 싶어서 Make me your lady Make me your lady 나의 사랑을 너에게 줄게 절대 후회하지 않게 해줄게 No 펼치기
1864	2011	TONIGHT	BIGBANG	Tonight such a beautiful night sing with me now 2011 follow me big bang big bang we're back again one more time say no way no way 너무 쉽게 또 남이 돼 big bang big bang don't stop let's play ok ok go go go 나 미칠 것 같애 아마 지친 것 같애 아냐 질린 것 같애 벌써 따분해 시시해 한 여자로는 만족 못 하는 bad boy but I'm nice 안 넘어가고는 못 배길걸 let me blow ya mind 언제부터였는지 감흥이 없어진 우리 이젠 마치 진 빠진 김 빠진 콜라같지 무감각해진 첫 느낌 서로를 향한 곁눈질 그깟 사랑에 난 목매지 않아 Don't wanna try no more 너를 찾아서 우에오 날 비춰주는 저 달빛아래로 그댈 찾아서 우에오오오 끝이 어딘지 모르겠지만 hey Tonight tonight tonight tonight 아직 난 사랑을 몰라 또 홀로 가여운 이 밤 상처 날 이별이 무서워 so what so what 널 처음 만난 순간이 그리워 no more no more 그저 아픔에 서툰 걸 난 피하고 싶은 걸 But You know that I love you girl girl girl 질질끄는 성격 say no 차가운 입술로 널 얼어 붙게 하는 나나나 Take ma soul take ma heart back 새로운 설레임 get that 사랑은 내게는 어울리지 않아 don't think too much it's simple 너를 찾아서 우에오 날 비춰주는 저 달빛아래로 그댈 찾아서 우에오오오 끝이 어딘진 모르겠지만 hey Tonight tonight tonight tonight 아직 난 사랑을 몰라 또 홀로 가여운 이 밤 안녕이란 말의 슬픈 의미 어두운 그림자는 가려지고 내 마음 속 잊어버린 너를 향한 나의 기억 너를 찾아서 우에오 날 비춰주는 저 달빛아래로 저 달빛아래로 그댈 찾아서 우에오오오 끝이 어딘지 모르겠지만 어딘지 몰라 Tonight tonight tonight tonight 아직 난 사랑을 몰라 또 홀로 가여운 이 밤 너를 찾아서 우에오 날 비춰주는 저 달빛아래로 그댈 찾아서 우에오오오 끝이 어딘지 모르겠지만 goodnight 펼치기
1865	2011	STEP	카라	Step it up now 오 오 오 라라라라라라라라라라라라라라 라라라라라라라라라라라라라라 넘어지진 않을거야 슬픔아 안녕 친해지지 않을거야 눈물아 안녕 자신을 믿는거야 한숨은 그만 이깟 고민쯤은 웃으며 bye bye 또 한번 더 배웠어 I will never forget about U ye 커졌어 난 강하게 더 높게 오 예 예 예 예 Step it up step it up 다시 시작이야 또 템포를 올려서 앞질러 갈래 Just step it up step it up 다 보란듯이 크게 볼륨 높여 baby my bebe 라라라라라라라라라라라라라라 라라라라라라라라라라라라라라 내일은 새로울꺼야 기대를 높여 그게 사는 재미같아 근심은 날려 누구나 같을꺼야 기 죽지 않아 작은 걱정쯤은 웃으며 bye bye 난 강하게 더 높게 오 예 예 예 예 Step it up step it up 다시 시작이야 또 템포를 올려서 앞질러 갈래 Just step it up step it up 다 보란듯이 크게 볼륨 높여 baby my bebe 내 인생에 섣불리 get louder 나 좋으라고 그랬겠어 그랬겠어 one two one two step 모두 박자에 맞게 겁 낼 필요 없어 아니 울 것 없어 모두 같이 함께해 어지럽게 왜 쓸데없는 생각해 그러지 말고 우리 모두 다 Step it up now 절대 난 돌아보지 않겠어 앞만 보기도 시간은 짧아 Step it up step it up 다시 시작이야 또 템포를 올려서 앞질러 갈래 Just step it up step it up 다 보란듯이 크게 볼륨 높여 baby my bebe Step it up step it up 왜 섣불리 get louder 또 템포를 올려서 괜히 그랬겠어 그랬겠어 Just step it up step it up 다 보란듯이 크게 볼륨 높여 baby my bebe 라라라라라라라라라라라라라라 라라라라라라라라라라라라라라 펼치기
